CCall_contig30865_v2	chr4	1012	84.184	196	18	7	102	285	94483246	94483052	2.03e-46	191	minus
CCall_contig30907_v2	chr9	682	97.340	188	5	0	1	188	49684859	49684672	1.65e-85	320	minus
CCall_contig30907_v2	chr9	682	89.683	252	14	3	423	664	49665967	49665718	7.69e-84	315	minus
CCall_contig30907_v2	chr9	682	92.432	185	14	0	4	188	49698939	49698755	7.85e-69	265	minus
CCall_contig30907_v2	chr9	682	97.351	151	4	0	278	428	49672732	49672582	1.31e-66	257	minus
CCall_contig30907_v2	chr9	682	93.197	147	10	0	278	424	49693049	49692903	2.23e-54	217	minus
CCall_contig30907_v2	chr9	682	92.105	152	10	2	278	428	49647219	49647069	2.88e-53	213	minus
CCall_contig30907_v2	chr9	682	85.625	160	22	1	278	436	49777241	49777082	2.28e-39	167	minus
CCall_contig30907_v2	chr9	682	97.826	92	2	0	190	281	49673907	49673816	3.81e-37	159	minus
CCall_contig30907_v2	chr9	682	97.297	74	2	0	423	496	49690545	49690472	3.87e-27	126	minus
CCall_contig30907_v2	chr9	682	97.297	74	2	0	423	496	49714676	49714603	3.87e-27	126	minus
CCall_contig30907_v2	chr9	682	88.889	90	10	0	423	512	49644200	49644111	3.01e-23	113	minus
CCall_contig31202_v2	chr9	441	91.116	439	37	2	3	441	32226089	32225653	1.55e-168	595	minus
CCall_contig31202_v2	chr2	441	89.041	438	34	4	4	441	102722048	102722471	1.23e-149	532	plus
CCall_contig31202_v2	chr2	441	86.005	443	56	6	1	441	102214503	102214941	2.72e-131	472	plus
CCall_contig31202_v2	chr2	441	85.779	443	57	6	1	441	102742282	102742720	1.27e-129	466	plus
CCall_contig31897_v2	chr4	1741	97.760	1741	39	0	1	1741	65503973	65505713	0.0	3001	plus
CCall_contig32191_v2	chr6	767	97.660	470	8	3	298	766	8337260	8337727	0.0	804	plus
CCall_contig32191_v2	chr6	767	97.484	159	4	0	138	296	8336568	8336726	5.30e-71	272	plus
CCall_contig32191_v2	chr6	767	97.931	145	2	1	1	145	8336066	8336209	2.48e-64	250	plus
CCall_contig35164_v2	chr2	4074	97.959	784	16	0	2282	3065	99401513	99400730	0.0	1363	minus
CCall_contig35164_v2	chr2	4074	96.707	668	21	1	227	894	99405694	99405028	0.0	1118	minus
CCall_contig35164_v2	chr2	4074	97.441	469	12	0	1818	2286	99402278	99401810	0.0	802	minus
CCall_contig35164_v2	chr2	4074	97.339	451	12	0	3180	3630	99399786	99399336	0.0	774	minus
CCall_contig35164_v2	chr2	4074	96.960	329	10	0	1076	1404	99404306	99403978	9.25e-155	553	minus
CCall_contig35164_v2	chr2	4074	96.996	233	7	0	1399	1631	99403160	99402928	1.65e-107	396	minus
CCall_contig35164_v2	chr2	4074	87.616	323	25	8	3751	4064	99397078	99396762	3.60e-99	368	minus
CCall_contig35164_v2	chr2	4074	95.495	222	10	0	13	234	99405434	99405655	7.79e-96	357	plus
CCall_contig35164_v2	chr2	4074	98.919	185	2	0	893	1077	99404806	99404622	4.72e-88	331	minus
CCall_contig35164_v2	chr2	4074	96.891	193	6	0	1628	1820	99402844	99402652	6.11e-87	327	minus
CCall_contig35164_v2	chr2	4074	100.000	119	0	0	3063	3181	99400044	99399926	1.07e-54	220	minus
CCall_contig35164_v2	chr2	4074	96.154	130	5	0	3624	3753	99398363	99398234	1.78e-52	213	minus
CCall_contig35164_v2	chr2	4074	84.293	191	14	5	3863	4050	62665852	62666029	8.42e-41	174	plus
CCall_contig38748_v2	chr10	1984	96.885	1509	38	6	480	1980	888910	890417	0.0	2527	plus
CCall_contig38958_v2	chr11	2825	97.368	988	26	0	479	1466	45338175	45337188	0.0	1681	minus
CCall_contig38958_v2	chr11	2825	96.943	916	21	2	1904	2818	45333862	45332953	0.0	1531	minus
CCall_contig38958_v2	chr11	2825	94.939	494	14	5	1	488	45339697	45339209	0.0	763	minus
CCall_contig38958_v2	chr11	2825	96.883	385	12	0	1463	1847	45335045	45334661	0.0	647	minus
CCall_contig38958_v2	chr11	2825	100.000	63	0	0	1845	1907	45334559	45334497	9.94e-24	117	minus
CCall_contig38979_v2	chr2	2173	96.586	996	31	2	1178	2173	70041545	70042537	0.0	1655	plus
CCall_contig38979_v2	chr2	2173	96.603	677	20	3	2	678	70039503	70040176	0.0	1122	plus
CCall_contig38979_v2	chr2	2173	95.866	508	21	0	671	1178	70040954	70041461	0.0	824	plus
CCall_contig38979_v2	chr11	2173	94.156	770	42	1	1178	1947	16098505	16099271	0.0	1177	plus
CCall_contig38979_v2	chr11	2173	93.567	684	34	6	1	678	16096482	16097161	0.0	1013	plus
CCall_contig38979_v2	chr11	2173	91.929	508	26	1	671	1178	16097929	16098421	0.0	699	plus
CCall_contig38979_v2	chr11	2173	86.432	199	14	8	1977	2173	16099504	16099691	1.58e-50	206	plus
CCall_contig39000_v2	chr2	1967	95.219	1757	62	9	31	1769	25373378	25375130	0.0	2761	plus
CCall_contig39000_v2	chr2	1967	83.766	154	11	8	1801	1945	25375219	25375367	6.84e-29	134	plus
CCall_contig39205_v2	chr7	2828	98.700	769	10	0	554	1322	43685035	43685803	0.0	1371	plus
CCall_contig39205_v2	chr7	2828	97.778	495	10	1	2257	2750	43687309	43687803	0.0	852	plus
CCall_contig39205_v2	chr7	2828	98.913	368	3	1	1894	2261	43686819	43687185	0.0	656	plus
CCall_contig39205_v2	chr7	2828	98.944	284	3	0	1613	1896	43686398	43686681	1.09e-142	512	plus
CCall_contig39205_v2	chr7	2828	98.701	231	3	0	323	553	43684098	43684328	4.08e-112	411	plus
CCall_contig39205_v2	chr7	2828	97.826	230	5	0	1315	1544	43685909	43686138	3.17e-108	398	plus
CCall_contig39205_v2	chr7	2828	99.401	167	1	0	159	325	43683269	43683435	7.12e-80	303	plus
CCall_contig39205_v2	chr7	2828	94.512	164	4	5	1	162	43682981	43683141	3.38e-63	248	plus
CCall_contig39205_v2	chr7	2828	97.674	86	2	0	2743	2828	43687760	43687675	3.53e-33	148	minus
CCall_contig39205_v2	chr7	2828	100.000	72	0	0	1543	1614	43686236	43686307	9.89e-29	134	plus
CCall_contig39220_v2	chr2	335	90.780	282	8	6	62	326	1758336	1758056	4.59e-98	361	minus
CCall_contig39260_v2	chr11	2193	98.385	1548	25	0	1	1548	45294855	45296402	0.0	2726	plus
CCall_contig39260_v2	chr11	2193	91.085	1548	138	0	1	1548	45309996	45311543	0.0	2100	plus
CCall_contig39260_v2	chr11	2193	94.393	642	25	1	1545	2186	45296494	45297124	0.0	976	plus
CCall_contig39260_v2	chr11	2193	77.523	436	45	22	1545	1971	45311633	45312024	9.54e-53	213	plus
CCall_contig39524_v2	chr9	1160	95.439	1140	35	3	1	1124	13401896	13400758	0.0	1807	minus
CCall_contig39528_v2	chr6	531	96.705	516	17	0	1	516	49778322	49777807	0.0	867	minus
CCall_contig39533_v2	chr4	1921	94.133	375	15	3	1535	1905	65853168	65853539	1.20e-160	571	plus
CCall_contig39533_v2	chr4	1921	94.133	375	15	3	1535	1905	65983080	65982709	1.20e-160	571	minus
CCall_contig39533_v2	chr4	1921	95.058	344	15	1	13	354	65848385	65848728	3.37e-151	540	plus
CCall_contig39533_v2	chr4	1921	95.044	343	16	1	13	354	65987884	65987542	1.21e-150	538	minus
CCall_contig39533_v2	chr4	1921	98.350	303	4	1	1232	1534	65983588	65983287	2.03e-148	531	minus
CCall_contig39533_v2	chr4	1921	98.020	303	5	1	1232	1534	65852690	65852991	9.44e-147	525	plus
CCall_contig39533_v2	chr4	1921	99.273	275	2	0	966	1240	65851307	65851581	2.06e-138	497	plus
CCall_contig39533_v2	chr4	1921	98.201	278	5	0	966	1243	65984981	65984704	4.45e-135	486	minus
CCall_contig39533_v2	chr4	1921	99.457	184	1	0	786	969	65985606	65985423	4.75e-90	337	minus
CCall_contig39533_v2	chr4	1921	98.913	184	2	0	786	969	65850682	65850865	2.21e-88	331	plus
CCall_contig39533_v2	chr4	1921	96.800	125	4	0	350	474	65849238	65849362	3.00e-52	211	plus
CCall_contig39533_v2	chr4	1921	97.541	122	3	0	353	474	65987026	65986905	3.00e-52	211	minus
CCall_contig39533_v2	chr4	1921	97.368	114	3	0	572	685	65849850	65849963	8.41e-48	196	plus
CCall_contig39533_v2	chr4	1921	96.491	114	4	0	572	685	65986417	65986304	3.91e-46	191	minus
CCall_contig39533_v2	chr4	1921	99.038	104	1	0	684	787	65850087	65850190	1.41e-45	189	plus
CCall_contig39533_v2	chr4	1921	99.038	104	1	0	684	787	65986180	65986077	1.41e-45	189	minus
CCall_contig39533_v2	chr4	1921	100.000	101	0	0	473	573	65849587	65849687	5.06e-45	187	plus
CCall_contig39533_v2	chr4	1921	100.000	101	0	0	473	573	65986680	65986580	5.06e-45	187	minus
CCall_contig39644_v2	chr7	1312	98.165	218	4	0	828	1045	40655887	40655670	1.47e-103	381	minus
CCall_contig39644_v2	chr7	1312	95.187	187	5	3	1112	1298	40653595	40653413	7.07e-77	292	minus
CCall_contig39644_v2	chr7	1312	97.093	172	5	0	604	775	40656455	40656284	2.54e-76	291	minus
CCall_contig39644_v2	chr7	1312	85.556	270	10	16	45	311	40658073	40657830	9.27e-66	255	minus
CCall_contig39644_v2	chr7	1312	94.958	119	2	2	301	418	40657769	40657654	4.44e-44	183	minus
CCall_contig39644_v2	chr7	1312	96.117	103	4	0	508	610	40657197	40657095	1.24e-39	169	minus
CCall_contig39644_v2	chr7	1312	95.745	94	4	0	418	511	40657421	40657328	3.48e-35	154	minus
CCall_contig39644_v2	chr7	1312	94.521	73	4	0	1042	1114	40655573	40655501	5.91e-23	113	minus
CCall_contig39645_v2	chr11	2487	97.030	909	25	2	1578	2485	34341632	34340725	0.0	1528	minus
CCall_contig39645_v2	chr11	2487	97.009	535	14	1	169	701	34347578	34347044	0.0	907	minus
CCall_contig39645_v2	chr11	2487	99.441	179	1	0	924	1102	34344188	34344010	1.33e-86	326	minus
CCall_contig39645_v2	chr11	2487	93.750	160	6	4	1	160	34349323	34349168	4.97e-61	241	minus
CCall_contig39645_v2	chr11	2487	98.485	132	2	0	1378	1509	34342151	34342020	2.31e-59	235	minus
CCall_contig39645_v2	chr11	2487	99.057	106	1	0	698	803	34346866	34346761	5.08e-46	191	minus
CCall_contig39645_v2	chr11	2487	98.876	89	1	0	1101	1189	34343894	34343806	1.43e-36	159	minus
CCall_contig39645_v2	chr11	2487	97.727	88	0	1	1253	1338	34343536	34343449	8.62e-34	150	minus
CCall_contig39645_v2	chr11	2487	97.183	71	2	0	858	928	34345276	34345206	6.76e-25	121	minus
CCall_contig39645_v2	chr11	2487	97.143	70	2	0	1510	1579	34341924	34341855	2.43e-24	119	minus
CCall_contig39645_v2	chr11	2487	100.000	64	0	0	1193	1256	34343672	34343609	2.43e-24	119	minus
CCall_contig39645_v2	chr11	2487	100.000	60	0	0	801	860	34346666	34346607	4.07e-22	111	minus
CCall_contig39645_v2	chr11	2487	95.833	48	2	0	1331	1378	34342335	34342288	4.13e-12	78.7	minus
CCall_contig39785_v2	chr7	1161	94.667	300	9	4	863	1161	28341303	28341596	1.62e-127	460	plus
CCall_contig39785_v2	chr7	1161	94.048	168	10	0	693	860	28341022	28341189	6.32e-67	259	plus
CCall_contig39785_v2	chr7	1161	95.455	132	6	0	559	690	28340793	28340924	1.80e-52	211	plus
CCall_contig39785_v2	chr7	1161	90.714	140	4	1	49	188	28329622	28329752	1.82e-42	178	plus
CCall_contig39785_v2	chr7	1161	97.826	92	2	0	266	357	28335270	28335361	6.60e-37	159	plus
CCall_contig39785_v2	chr7	1161	98.876	89	1	0	472	560	28336491	28336579	6.60e-37	159	plus
CCall_contig39785_v2	chr7	1161	96.341	82	2	1	187	267	28335115	28335196	1.11e-29	135	plus
CCall_contig39971_v2	chr11	747	97.194	499	11	3	111	609	18500445	18499950	0.0	841	minus
CCall_contig39971_v2	chr11	747	93.284	134	7	1	610	741	18499380	18499247	8.88e-49	198	minus
CCall_contig40128_v2	chr5	1395	90.152	660	46	9	1	647	70230246	70230899	0.0	856	plus
CCall_contig40128_v2	chr5	1395	93.466	551	32	3	98	647	70717815	70718362	0.0	830	plus
CCall_contig40128_v2	chr5	1395	93.285	551	33	3	98	647	70213821	70214368	0.0	824	plus
CCall_contig40128_v2	chr5	1395	88.789	669	46	16	1	647	70731894	70732555	0.0	808	plus
CCall_contig40128_v2	chr5	1395	95.852	458	19	0	838	1295	70216444	70216901	0.0	747	plus
CCall_contig40128_v2	chr5	1395	95.633	458	20	0	838	1295	70720484	70720941	0.0	741	plus
CCall_contig40128_v2	chr5	1395	93.709	461	23	4	838	1295	70275109	70275566	0.0	691	plus
CCall_contig40128_v2	chr5	1395	88.790	562	42	11	94	645	70262973	70263523	0.0	682	plus
CCall_contig40128_v2	chr5	1395	93.013	458	32	0	838	1295	70233750	70234207	0.0	675	plus
CCall_contig40128_v2	chr5	1395	93.013	458	32	0	838	1295	70735405	70735862	0.0	675	plus
CCall_contig40128_v2	chr5	1395	91.540	461	35	2	838	1295	70767800	70768259	0.0	638	plus
CCall_contig40128_v2	chr5	1395	91.034	290	14	8	370	647	70764301	70764590	1.56e-103	381	plus
CCall_contig40128_v2	chr5	1395	90.391	281	15	5	94	372	70758459	70758729	9.39e-101	372	plus
CCall_contig40128_v2	chr5	1395	97.959	196	4	0	645	840	70720009	70720204	2.65e-91	340	plus
CCall_contig40128_v2	chr5	1395	96.429	196	7	0	645	840	70215969	70216164	2.67e-86	324	plus
CCall_contig40128_v2	chr5	1395	95.918	196	8	0	645	840	70767336	70767531	1.24e-84	318	plus
CCall_contig40128_v2	chr5	1395	93.878	196	12	0	645	840	70274632	70274827	5.82e-78	296	plus
CCall_contig40128_v2	chr5	1395	91.837	196	16	0	645	840	70232779	70232974	2.73e-71	274	plus
CCall_contig40128_v2	chr5	1395	91.837	196	16	0	645	840	70734434	70734629	2.73e-71	274	plus
CCall_contig40128_v2	chr5	1395	98.058	103	2	0	1293	1395	70216770	70216668	1.70e-43	182	minus
CCall_contig40128_v2	chr5	1395	98.058	103	2	0	1293	1395	70720810	70720708	1.70e-43	182	minus
CCall_contig40128_v2	chr5	1395	97.980	99	2	0	1297	1395	70275434	70275336	1.02e-40	172	minus
CCall_contig40128_v2	chr5	1395	91.150	113	10	0	726	838	70751941	70752053	3.70e-35	154	plus
CCall_contig40128_v2	chr5	1395	87.786	131	12	4	1266	1395	70234101	70233974	1.33e-34	152	minus
CCall_contig40128_v2	chr5	1395	87.786	131	12	4	1266	1395	70735756	70735629	1.33e-34	152	minus
CCall_contig40128_v2	chr5	1395	92.929	99	7	0	1297	1395	70768124	70768026	2.23e-32	145	minus
CCall_contig40128_v2	chr5	1395	91.489	94	6	2	726	818	70226368	70226460	2.25e-27	128	plus
CCall_contig40128_v2	chr5	1395	91.398	93	8	0	726	818	70724118	70724210	2.25e-27	128	plus
CCall_contig40480_v2	chr5	1827	95.230	608	29	0	15	622	69190397	69191004	0.0	963	plus
CCall_contig40480_v2	chr5	1827	91.842	380	24	5	1451	1827	69198369	69198744	2.49e-147	527	plus
CCall_contig40480_v2	chr5	1827	96.970	165	5	0	1288	1452	69196900	69197064	2.14e-73	281	plus
CCall_contig40480_v2	chr5	1827	96.875	128	4	0	1167	1294	69196094	69196221	2.21e-53	215	plus
CCall_contig40480_v2	chr5	1827	100.000	105	0	0	625	729	69191092	69191196	2.87e-47	195	plus
CCall_contig40480_v2	chr5	1827	100.000	97	0	0	1000	1096	69193822	69193918	8.04e-43	180	plus
CCall_contig40480_v2	chr5	1827	97.059	102	3	0	772	873	69191756	69191857	1.35e-40	172	plus
CCall_contig40480_v2	chr5	1827	98.684	76	1	0	1095	1170	69194213	69194288	1.77e-29	135	plus
CCall_contig40480_v2	chr5	1827	95.714	70	3	0	872	941	69192110	69192179	8.28e-23	113	plus
CCall_contig40480_v2	chr5	1827	98.387	62	1	0	941	1002	69193327	69193388	1.07e-21	110	plus
CCall_contig40480_v2	chr5	1827	95.833	48	2	0	725	772	69191316	69191363	3.02e-12	78.7	plus
CCall_contig40546_v2	chr2	1959	94.907	432	20	2	5	436	593502	593073	0.0	676	minus
CCall_contig40546_v2	chr2	1959	93.403	288	19	0	1169	1456	437149	436862	5.96e-124	449	minus
CCall_contig40546_v2	chr2	1959	88.194	288	34	0	1169	1456	542788	542501	6.18e-99	366	minus
CCall_contig40546_v2	chr2	1959	87.847	288	35	0	1169	1456	580784	580497	2.87e-97	361	minus
CCall_contig40546_v2	chr2	1959	86.806	288	38	0	1169	1456	470059	469772	2.89e-92	344	minus
CCall_contig40546_v2	chr2	1959	94.203	207	12	0	1753	1959	541332	541126	6.31e-84	316	minus
CCall_contig40546_v2	chr2	1959	97.191	178	5	0	771	948	592118	591941	1.06e-81	309	minus
CCall_contig40546_v2	chr2	1959	87.705	244	30	0	1213	1456	520755	520512	3.80e-81	307	minus
CCall_contig40546_v2	chr2	1959	92.683	205	15	0	1753	1957	519389	519185	8.22e-78	296	minus
CCall_contig40546_v2	chr2	1959	93.035	201	14	0	1753	1953	579342	579142	2.96e-77	294	minus
CCall_contig40546_v2	chr2	1959	93.048	187	13	0	1453	1639	469623	469437	3.82e-76	291	minus
CCall_contig40546_v2	chr2	1959	92.473	186	14	0	1453	1638	436713	436528	6.40e-74	283	minus
CCall_contig40546_v2	chr2	1959	91.220	205	17	1	1753	1957	468210	468007	2.98e-72	278	minus
CCall_contig40546_v2	chr2	1959	90.374	187	18	0	1453	1639	520363	520177	8.33e-68	263	minus
CCall_contig40546_v2	chr2	1959	90.374	187	18	0	1453	1639	580340	580154	8.33e-68	263	minus
CCall_contig40546_v2	chr2	1959	89.888	178	18	0	771	948	439031	438854	1.82e-59	235	minus
CCall_contig40546_v2	chr2	1959	87.701	187	23	0	1453	1639	542361	542175	1.82e-59	235	minus
CCall_contig40546_v2	chr2	1959	89.189	185	20	0	1753	1937	435658	435474	2.35e-58	231	minus
CCall_contig40546_v2	chr2	1959	95.349	129	5	1	645	773	592322	592195	5.12e-50	204	minus
CCall_contig40546_v2	chr2	1959	90.756	119	11	0	1052	1170	590832	590714	8.64e-43	180	minus
CCall_contig40546_v2	chr2	1959	89.076	119	13	0	1052	1170	437362	437244	1.87e-39	169	minus
CCall_contig40546_v2	chr2	1959	87.395	119	15	0	1052	1170	520990	520872	4.05e-36	158	minus
CCall_contig40546_v2	chr2	1959	86.555	119	16	0	1052	1170	543000	542882	1.88e-34	152	minus
CCall_contig40546_v2	chr2	1959	87.395	119	15	0	655	773	582596	582478	5.27e-30	137	minus
CCall_contig40546_v2	chr2	1959	96.341	82	2	1	509	590	592655	592575	6.82e-29	134	minus
CCall_contig40546_v2	chr2	1959	95.294	85	3	1	432	515	592909	592825	6.82e-29	134	minus
CCall_contig40546_v2	chr2	1959	85.714	119	17	0	655	773	544608	544490	1.14e-26	126	minus
CCall_contig40546_v2	chr2	1959	89.412	85	9	0	963	1047	437530	437446	1.91e-24	119	minus
CCall_contig40546_v2	chr2	1959	95.890	73	3	0	587	659	592464	592392	1.91e-24	119	minus
CCall_contig40736_v2	chr2	2626	96.352	795	20	4	1836	2626	103975549	103974760	0.0	1304	minus
CCall_contig40736_v2	chr2	2626	88.633	783	31	26	1	756	103979282	103978531	0.0	902	minus
CCall_contig40736_v2	chr2	2626	96.352	466	17	0	1066	1531	103977277	103976812	0.0	771	minus
CCall_contig40736_v2	chr2	2626	97.444	313	8	0	757	1069	103977952	103977640	2.15e-149	534	minus
CCall_contig40736_v2	chr2	2626	98.802	167	2	0	1672	1838	103975837	103975671	3.07e-78	298	minus
CCall_contig40736_v2	chr2	2626	99.281	139	1	0	1528	1666	103976113	103975975	2.43e-64	252	minus
CCall_contig41074_v2	chr5	1544	96.853	286	7	2	1	284	62583013	62582728	1.66e-133	481	minus
CCall_contig41074_v2	chr5	1544	92.174	230	6	5	1280	1503	62558486	62558263	1.78e-83	315	minus
CCall_contig41074_v2	chr5	1544	95.930	172	7	0	1110	1281	62558990	62558819	6.50e-73	279	minus
CCall_contig41074_v2	chr5	1544	100.000	127	0	0	989	1115	62560521	62560395	1.43e-59	235	minus
CCall_contig41074_v2	chr5	1544	98.305	118	2	0	503	620	62567555	62567438	8.65e-52	209	minus
CCall_contig41074_v2	chr5	1544	94.262	122	7	0	683	804	62563525	62563404	1.13e-45	189	minus
CCall_contig41074_v2	chr5	1544	97.087	103	3	0	797	899	62562694	62562592	3.15e-41	174	minus
CCall_contig41074_v2	chr5	1544	97.938	97	2	0	332	428	62570780	62570684	4.08e-40	171	minus
CCall_contig41074_v2	chr5	1544	97.895	95	1	1	893	987	62560914	62560821	1.90e-38	165	minus
CCall_contig41074_v2	chr5	1544	96.250	80	3	0	425	504	62570438	62570359	5.35e-29	134	minus
CCall_contig41074_v2	chr5	1544	98.507	67	1	0	619	685	62566483	62566417	1.50e-24	119	minus
CCall_contig41074_v2	chr5	1544	100.000	54	0	0	282	335	62571325	62571272	5.43e-19	100	minus
CCall_contig41209_v2	chr6	2076	97.439	781	14	2	316	1090	45742906	45742126	0.0	1328	minus
CCall_contig41209_v2	chr6	2076	92.121	330	9	8	4	317	45743337	45743009	1.76e-124	451	minus
CCall_contig41209_v2	chr6	2076	95.203	271	12	1	1806	2076	45736450	45736181	2.96e-117	427	minus
CCall_contig41209_v2	chr6	2076	99.398	166	1	0	1161	1326	45739960	45739795	1.87e-79	302	minus
CCall_contig41209_v2	chr6	2076	98.291	117	2	0	1690	1806	45736892	45736776	1.51e-50	206	minus
CCall_contig41209_v2	chr6	2076	98.795	83	1	0	1325	1407	45739714	45739632	2.58e-33	148	minus
CCall_contig41209_v2	chr6	2076	97.561	82	2	0	1611	1692	45737075	45736994	4.32e-31	141	minus
CCall_contig41209_v2	chr6	2076	100.000	75	0	0	1089	1163	45741850	45741776	1.55e-30	139	minus
CCall_contig41209_v2	chr6	2076	98.684	76	1	0	1535	1610	45738022	45737947	2.01e-29	135	minus
CCall_contig41209_v2	chr6	2076	98.462	65	1	0	1470	1534	45738169	45738105	2.62e-23	115	minus
CCall_contig41209_v2	chr6	2076	98.462	65	1	0	1405	1469	45738325	45738261	2.62e-23	115	minus
CCall_contig41553_v2	chr6	1867	96.325	381	13	1	1	381	45751386	45751765	5.25e-179	632	plus
CCall_contig41553_v2	chr6	1867	95.355	366	16	1	1502	1867	45757201	45757565	4.15e-165	586	plus
CCall_contig41553_v2	chr6	1867	98.238	227	4	0	1044	1270	45755946	45756172	2.09e-108	398	plus
CCall_contig41553_v2	chr6	1867	97.143	210	6	0	535	744	45752403	45752612	1.27e-95	355	plus
CCall_contig41553_v2	chr6	1867	95.954	173	6	1	371	542	45751901	45752073	7.88e-73	279	plus
CCall_contig41553_v2	chr6	1867	97.222	144	4	0	1362	1505	45756928	45757071	2.88e-62	244	plus
CCall_contig41553_v2	chr6	1867	97.938	97	2	0	1266	1362	45756698	45756794	1.78e-39	169	plus
CCall_contig41553_v2	chr6	1867	97.753	89	2	0	907	995	45754994	45755082	4.98e-35	154	plus
CCall_contig41553_v2	chr6	1867	97.183	71	1	1	741	810	45753162	45753232	1.82e-24	119	plus
CCall_contig41814_v2	chr7	1417	94.297	491	16	4	1	489	47153318	47152838	0.0	745	minus
CCall_contig41814_v2	chr7	1417	97.297	148	4	0	961	1108	47150206	47150059	3.61e-65	254	minus
CCall_contig41814_v2	chr7	1417	82.315	311	26	16	1107	1408	47149013	47148723	7.81e-62	243	minus
CCall_contig41814_v2	chr7	1417	100.000	124	0	0	572	695	47152298	47152175	6.08e-58	230	minus
CCall_contig41814_v2	chr7	1417	97.458	118	2	1	758	874	47151636	47151519	4.77e-49	200	minus
CCall_contig41814_v2	chr7	1417	100.000	83	0	0	489	571	47152485	47152403	3.76e-35	154	minus
CCall_contig41814_v2	chr7	1417	97.143	70	2	0	692	761	47152106	47152037	1.06e-25	122	minus
CCall_contig41814_v2	chr7	1417	95.588	68	3	0	865	932	47151450	47151383	2.30e-22	111	minus
CCall_contig41814_v2	chr5	1417	94.141	495	12	7	2	489	10481105	10480621	0.0	741	minus
CCall_contig41814_v2	chr5	1417	97.297	148	4	0	961	1108	10478077	10477930	3.61e-65	254	minus
CCall_contig41814_v2	chr5	1417	81.672	311	28	16	1107	1408	10476866	10476576	1.69e-58	231	minus
CCall_contig41814_v2	chr5	1417	98.387	124	2	0	572	695	10480069	10479946	1.32e-54	219	minus
CCall_contig41814_v2	chr5	1417	98.305	118	1	1	758	874	10479513	10479396	1.02e-50	206	minus
CCall_contig41814_v2	chr5	1417	100.000	83	0	0	489	571	10480272	10480190	3.76e-35	154	minus
CCall_contig41814_v2	chr5	1417	97.143	70	2	0	692	761	10479875	10479806	1.06e-25	122	minus
CCall_contig41868_v2	chr11	2985	96.944	1636	50	0	1346	2981	13513020	13514655	0.0	2752	plus
CCall_contig41868_v2	chr11	2985	94.676	601	23	2	1	592	13506843	13507443	0.0	926	plus
CCall_contig41868_v2	chr11	2985	99.398	166	1	0	949	1114	13509501	13509666	2.70e-79	302	plus
CCall_contig41868_v2	chr11	2985	90.783	217	20	0	1856	2072	26343100	26343316	1.63e-76	292	plus
CCall_contig41868_v2	chr11	2985	98.693	153	2	0	799	951	13509253	13509405	2.12e-70	272	plus
CCall_contig41868_v2	chr11	2985	98.077	156	2	1	1114	1268	13510919	13511074	7.63e-70	270	plus
CCall_contig41868_v2	chr11	2985	97.872	141	1	2	670	810	13508709	13508847	1.66e-61	243	plus
CCall_contig41868_v2	chr11	2985	98.901	91	1	0	590	680	13508388	13508478	1.33e-37	163	plus
CCall_contig41868_v2	chr11	2985	93.333	90	5	1	1259	1348	13512839	13512927	3.75e-28	132	plus
CCall_contig41928_v2	chr12	899	95.047	424	19	2	1	423	40841304	40840882	0.0	667	minus
CCall_contig41928_v2	chr12	899	95.703	256	10	1	488	742	40840438	40840183	1.27e-112	411	minus
CCall_contig41928_v2	chr12	899	96.875	160	5	0	739	898	40840075	40839916	2.25e-70	270	minus
CCall_contig41928_v2	chr12	899	97.917	48	1	0	449	496	40840722	40840675	3.14e-14	84.2	minus
CCall_contig42073_v2	chr7	671	93.168	644	29	11	4	643	41542972	41542340	0.0	939	minus
CCall_contig42257_v2	chr5	3971	96.000	725	21	4	3	720	65262532	65261809	0.0	1171	minus
CCall_contig42257_v2	chr5	3971	98.635	293	3	1	710	1001	65261720	65261428	9.15e-145	520	minus
CCall_contig42257_v2	chr5	3971	97.297	185	5	0	2517	2701	65253593	65253409	4.63e-83	315	minus
CCall_contig42257_v2	chr5	3971	100.000	159	0	0	1284	1442	65259303	65259145	6.04e-77	294	minus
CCall_contig42257_v2	chr5	3971	98.148	162	3	0	1537	1698	65258175	65258014	1.31e-73	283	minus
CCall_contig42257_v2	chr5	3971	100.000	152	0	0	3446	3597	65251632	65251481	4.70e-73	281	minus
CCall_contig42257_v2	chr5	3971	95.294	170	8	0	1692	1861	65257934	65257765	1.02e-69	270	minus
CCall_contig42257_v2	chr5	3971	98.450	129	2	0	3707	3835	65251202	65251074	6.21e-57	228	minus
CCall_contig42257_v2	chr5	3971	97.656	128	3	0	1934	2061	65257331	65257204	1.04e-54	220	minus
CCall_contig42257_v2	chr5	3971	96.899	129	4	0	2058	2186	65256494	65256366	1.34e-53	217	minus
CCall_contig42257_v2	chr5	3971	96.212	132	4	1	1167	1297	65259500	65259369	4.83e-53	215	minus
CCall_contig42257_v2	chr5	3971	99.153	118	1	0	3174	3291	65252238	65252121	1.74e-52	213	minus
CCall_contig42257_v2	chr5	3971	98.276	116	2	0	2403	2518	65253783	65253668	1.05e-49	204	minus
CCall_contig42257_v2	chr5	3971	98.261	115	2	0	3595	3709	65251407	65251293	3.76e-49	202	minus
CCall_contig42257_v2	chr5	3971	100.000	100	0	0	1069	1168	65259903	65259804	3.79e-44	185	minus
